,mean_test_score,std_test_score,params
126,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
127,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
128,0.6602665305137634,0.050867940714030856,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
129,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
130,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
131,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
132,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
133,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
134,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
135,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
136,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
137,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
138,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
139,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
140,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
141,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
142,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
143,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
144,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
145,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
146,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
147,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
148,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
149,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
150,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
151,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
152,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
153,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
154,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
155,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
156,0.6096002042293549,0.12331422688425343,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
157,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
158,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
159,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 60, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
160,0.6901960849761963,0.04948944499328943,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
161,0.6836856007575989,0.0495488153487041,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
162,0.716254997253418,0.04354872465341331,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
163,0.6980392217636109,0.06062023786080193,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
164,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
165,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
166,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
167,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
168,0.6668024778366088,0.06420698021411214,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
169,0.6524658322334289,0.052408232424992963,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
170,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
171,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
172,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
173,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
174,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
175,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
176,0.652457344532013,0.05198036059115386,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
177,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
178,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
179,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
180,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
181,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
182,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
183,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
184,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
185,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
186,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
187,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
188,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
189,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
190,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
191,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
192,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
193,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
194,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
195,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
196,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
197,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
198,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
199,0.6511586427688598,0.05244526932680711,"{'activation_func': 'sigmoid', 'batch_size': 100, 'epochs': 80, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
200,0.6667855024337769,0.06182418203312121,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
201,0.6641456604003906,0.05812224820977727,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
202,0.6836940884590149,0.059936415625583675,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
203,0.6693065166473389,0.03445816315221004,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
204,0.6524658322334289,0.05479903712980866,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
205,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
206,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
207,0.6615482568740845,0.052344278183540684,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
208,0.6629233479499816,0.07403205972437266,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
209,0.6654613375663757,0.04398324938024986,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
210,0.671886944770813,0.029178087388410205,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
211,0.6771751165390014,0.05239100138418478,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
212,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
213,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
214,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
215,0.653756046295166,0.04930288867827113,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
216,0.6784313797950745,0.036184714566831665,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
217,0.6602495551109314,0.04398907766371887,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
218,0.6771920919418335,0.06369259671413362,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
219,0.6485782146453858,0.05579153494483567,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
220,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
221,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
222,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
223,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 16, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
224,0.6550547480583191,0.0501039922654665,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
225,0.6524658322334289,0.052408232424992963,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
226,0.6667939901351929,0.06754695827654732,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
227,0.6590102672576904,0.055186962898032585,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
228,0.6615482568740845,0.04237231109545978,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
229,0.6550802111625671,0.05272443258418541,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
230,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
231,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 4, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
232,0.6485357761383057,0.04513179502527978,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
233,0.653773021697998,0.05717545470144688,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
234,0.6459638357162476,0.05549441347226316,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
235,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
236,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
237,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
238,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
239,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 10, 'first_layer_nodes': 2, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
240,0.68755624294281,0.030293872122208094,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
241,0.7422799468040466,0.05311335787489971,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
242,0.7371530413627625,0.06448647460861844,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
243,0.7279093503952027,0.06044173137950463,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
244,0.6524658322334289,0.052408232424992963,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
245,0.6771836042404175,0.05652642142720684,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
246,0.7109752893447876,0.08185075542362352,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 4}"
247,0.6745607376098632,0.0480998436669981,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 64, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 5}"
248,0.6797894954681396,0.04153618285190347,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 2}"
249,0.6928274393081665,0.05366149205441799,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 3}"
250,0.7383583903312683,0.040517244180067566,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 4}"
251,0.6836771130561828,0.05262455770424026,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'binary_crossentropy', 'n_layers': 5}"
252,0.6589508533477784,0.05159080442933258,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 2}"
253,0.6511586427688598,0.05244526932680711,"{'activation_func': 'relu', 'batch_size': 100, 'epochs': 20, 'first_layer_nodes': 32, 'last_layer_nodes': 4, 'loss_func': 'hinge', 'n_layers': 3}"
